Rating Agency,Company,Rating,Date,CIK,Binary Rating,SIC Code,Sector,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Operating Cash Flow Per Share,Free Cash Flow Per Share
Egan-Jones Ratings Company,"EOG RESOURCES, INC",BBB+,2015-09-01,821189,1,1311.0,Enrgy,EOG,1.6003,0.25,0.3337,100.0,29.0642,29.0642,51.2264,27.6974,16.1654,0.5188,16.46,16.46,8.3868,12.3454,2.3493,-0.1131
Egan-Jones Ratings Company,AVISTA CORPORATION,A+,2015-09-01,104918,1,4931.0,Utils,AVA,1.0262,0.5081,1.1091,100.0,17.153,17.153,27.8076,13.0457,13.0413,0.3132,8.0814,8.4101,2.5498,3.975,0.2758,-0.0358
Egan-Jones Ratings Company,UGI CORPORATION,BBB+,2015-09-01,884614,1,4932.0,Utils,UGI,1.1622,0.4838,1.0159,37.4712,12.1489,12.1489,16.5332,9.276,4.0738,0.8201,14.5392,210.1812,5.2769,7.5048,1.1122,1.31
Standard & Poor's Ratings Services,Hanesbrands Inc.,BBB-,2015-08-31,1359841,1,2300.0,NoDur,HBI,1.7203,0.5379,1.4305,35.7652,10.5912,10.5912,12.5483,8.7322,7.597,1.0224,29.1698,-1468.358,7.767,13.4805,-0.2065,-0.2546
Moody's Investors Service,Timken Company (The),BBB-,2015-08-31,98362,1,3562.0,Manuf,TKR,2.7761,0.2473,0.3336,29.1919,6.7746,6.7746,11.2281,6.6316,5.5523,1.0249,9.3953,13.6998,4.9743,7.0718,-1.1221,-0.9891
Standard & Poor's Ratings Services,Wolverine World Wide Inc.,BBB,2015-08-31,110471,1,3140.0,NoDur,WWW,3.059,0.4766,0.9603,39.343,8.3264,8.3264,10.2568,6.5735,4.8205,1.1025,14.2751,-44.1332,5.3464,7.4717,1.0974,1.191
Egan-Jones Ratings Company,"MICRON TECHNOLOGY, INC",BB+,2015-08-28,827054,0,3674.0,BusEq,MCHP,7.5278,0.4699,0.8864,57.268,19.8236,19.8236,34.0526,16.1109,17.1869,0.4491,17.7254,37.0761,7.6416,9.3965,0.0585,-0.0533
Egan-Jones Ratings Company,"PERKINELMER, INC",BBB+,2015-08-27,31791,1,3826.0,BusEq,PKI,1.7333,0.3185,0.4687,45.2423,10.5578,10.5578,16.7492,7.5864,7.75,0.5467,8.7374,-28.6123,4.4155,5.9546,0.0724,0.558
Moody's Investors Service,"Valmont Industries, Inc.",BBB-,2015-08-26,102729,1,3440.0,Manuf,VMI,3.6599,0.2336,0.3173,28.6068,14.3172,14.3172,17.0288,13.6013,8.4283,1.1901,18.1546,27.3807,10.1012,13.9134,7.3739,8.2044
Moody's Investors Service,"Greif, Inc.",BB-,2015-08-25,43920,0,2650.0,Manuf,GEF,1.3378,0.4706,0.9427,19.1314,5.881,5.881,9.5563,3.7272,-0.1675,1.1559,3.6707,25.4391,1.2243,1.9432,0.2305,-0.6304
Egan-Jones Ratings Company,CENTRAL GARDEN & PET COMPANY,B+,2015-08-25,887733,0,5140.0,Shops,CENT,3.8796,0.4805,0.9256,28.2994,3.5038,3.5038,5.8653,0.8643,0.5488,1.3966,2.0189,5.1629,0.8549,1.0488,3.1483,3.5008
Fitch Ratings,Ingredion Incorporated,BBB,2015-08-25,1046257,1,2040.0,NoDur,INGR,2.7,0.4141,0.7452,17.873,9.6871,9.6871,12.7528,8.6441,6.2579,1.1806,16.5912,25.458,7.5187,9.7202,-1.4551,-1.3352
Egan-Jones Ratings Company,JOHNSON CONTROLS INTERNATIONAL,AA-,2015-08-25,788329,1,3690.0,BusEq,JOUT,3.2798,0.0361,0.0393,39.6354,3.9235,3.9235,6.477,4.0953,2.1445,1.4739,4.5969,5.3188,3.1608,4.431,0.297,0.7784
Egan-Jones Ratings Company,RIO TINTO PLC,A,2015-08-25,863064,1,1000.0,Other,RIO,1.7287,0.2922,0.4619,76.8295,26.0322,26.0322,36.2286,20.0403,13.6938,0.442,11.9042,13.6861,6.0272,8.4261,-0.4305,2.5771
Moody's Investors Service,Wendy's Company,B,2015-08-25,30697,0,5812.0,Shops,WEN,1.6522,0.4464,0.8373,32.1949,12.1385,12.1385,20.1375,9.6342,6.0763,0.483,6.7784,-25.5152,2.8138,3.7525,-0.15,-0.326
Moody's Investors Service,SS&C Technologies Holdings Europe S.a.r.l.,BB-,2015-08-21,1011661,0,7372.0,BusEq,SSNC,1.2274,0.308,0.4602,46.5097,26.0948,26.0948,39.8564,23.1362,17.0769,0.3388,9.7371,-20.8502,5.7863,6.7385,0.2295,0.2067
Egan-Jones Ratings Company,INTUIT INC,A,2015-08-21,896878,1,7372.0,BusEq,INTU,1.4679,0.1766,0.2144,82.7052,17.605,17.605,30.2004,16.9847,8.7071,0.8438,17.7101,42.1859,8.3132,14.5833,0.5868,0.3135
DBRS,Enbridge Inc.,BBB+,2015-08-20,895728,1,4924.0,Utils,ENB,0.8632,0.6136,1.709,21.6732,8.5014,8.5014,12.691,5.7729,4.1497,0.5166,11.2897,8.4581,2.2523,3.0124,-1.225,-2.7858
Moody's Investors Service,"FTI Consulting, Inc.",BB-,2015-08-17,887936,0,8721.0,Other,FCN,2.3341,0.3843,0.6342,34.8167,8.3946,8.3946,11.2784,5.7744,3.3485,0.7343,5.3328,-31.6206,2.4589,3.2832,-1.6075,-1.4857
Moody's Investors Service,"ONEOK, Inc.",BB+,2015-08-13,1039684,0,4923.0,Utils,OKE,0.5464,0.6409,2.051,17.2737,9.3773,9.3773,11.8868,6.723,2.5757,0.7991,16.6933,22.3565,4.3816,5.9942,-0.065,2.2135
Egan-Jones Ratings Company,NOVARTIS AG,AA,2015-08-12,1114448,1,2834.0,Hlth,NVS,1.3925,0.163,0.2881,67.6604,20.6753,20.6753,20.6753,22.881,19.0364,0.4277,15.1417,60.6011,8.5551,12.6732,0.4147,0.5093
Moody's Investors Service,Barrick Gold Corporation,BBB-,2015-08-12,756894,1,1040.0,Other,GOLD,2.154,0.4464,0.8174,41.4944,-69.5697,-69.5697,-55.7436,-75.5728,-82.7493,0.3345,-63.1023,-102.5493,-26.9627,-34.9353,-1.8293,-0.4147
Moody's Investors Service,"American Water Works Company, Inc.",A-,2015-08-07,1410636,1,4941.0,Utils,AWK,0.4633,0.5254,1.2112,100.0,33.3112,33.3112,47.3929,23.5802,14.0485,0.1877,8.7487,11.5997,2.6811,4.1518,1.0888,1.3248
Moody's Investors Service,"Motorola Solutions, Inc.",BBB-,2015-08-05,68505,1,3663.0,BusEq,MSI,3.0573,0.5511,1.2292,48.1381,-17.1059,-17.1059,-14.1643,-19.7415,22.0881,0.5642,-25.1627,-29.2069,-6.6775,-11.295,-4.6454,-4.8673
Moody's Investors Service,"Advance Auto Parts, Inc.",BBB,2015-08-05,1158449,1,5531.0,Shops,AAP,1.2973,0.4496,0.8173,45.2425,8.6522,8.6522,11.5443,7.9379,5.0008,1.2363,24.6554,190.4006,6.202,13.5695,2.2303,1.5291
Egan-Jones Ratings Company,"REPUBLIC SERVICES, INC",BBB-,2015-07-31,1060391,1,4953.0,Other,RSG,0.7618,0.4765,0.9114,35.8979,14.0073,14.0073,25.1951,10.0565,6.2204,0.4381,7.0717,-16.2005,2.7267,3.7024,0.0118,0.0609
Fitch Ratings,DXC Technology Company,BBB+,2015-07-30,1688568,1,7370.0,BusEq,DXC,1.3625,0.3554,0.8492,24.1222,-3.6836,-3.6836,8.3528,-8.2666,0.0246,0.7941,-6.9815,-19.1136,-2.0252,-4.5,-0.1278,0.7315
Moody's Investors Service,"Advanced Micro Devices, Inc.",CCC,2015-07-28,2488,0,3674.0,BusEq,AMD,1.9,0.9158,11.8289,33.3999,-2.8151,-2.8151,0.8718,-7.2285,-7.3193,1.4616,-215.508,203.5353,-10.6982,-18.1368,0.0687,-0.2593
Moody's Investors Service,CPI Card Group Inc.,B+,2015-07-28,1641614,0,3674.0,BusEq,PMTS,2.4248,0.8251,4.8914,31.3123,13.2074,13.2074,18.8735,10.0622,-11.9442,0.9812,-73.6241,-16.6465,6.0043,7.6406,0.3558,-0.5771
Moody's Investors Service,Sherwin-Williams Company (The),A,2015-07-28,89800,1,2851.0,Chems,SHW,0.9571,0.5283,1.8051,46.4034,11.7169,11.7169,13.5334,11.3053,7.7801,1.9528,86.8954,-191.9915,15.1928,40.9894,0.1454,0.0076
Moody's Investors Service,"Meritor, Inc.",B,2015-07-27,1113256,0,3714.0,Durbl,MTOR,1.2447,2.6116,-1.6325,12.9315,5.7621,5.7621,7.5412,8.3643,6.6118,1.5155,-48.547,-27.9528,11.4286,78.2369,3.156,2.9359
Egan-Jones Ratings Company,ENTERPRISE PRODUCTS PARTNERS,A-,2015-07-27,1061219,1,1311.0,Enrgy,EPD,0.6973,0.4931,1.0849,7.7802,7.874,7.874,10.7113,5.9573,5.813,1.0159,14.389,25.5503,6.0031,7.2935,0.0983,0.2692
Fitch Ratings,Anheuser-Busch InBev Finance Inc,A,2015-07-24,1668717,1,2082.0,NoDur,BUD,0.6815,0.4457,0.9422,60.147,31.938,31.938,39.0625,29.3245,19.5823,0.3302,20.8305,-24.3452,7.9284,11.546,0.0925,-0.1941
Fitch Ratings,"Harley-Davidson, Inc.",A,2015-07-24,793952,1,3751.0,Durbl,HOG,1.5894,0.5317,1.7475,39.6358,19.5547,19.5547,24.0061,18.8869,12.4408,0.6273,24.3893,24.6386,7.8043,11.4219,0.8643,0.7591
Moody's Investors Service,"Group 1 Automotive, Inc.",BB,2015-07-23,1031203,0,5500.0,Shops,GPI,1.0551,0.3907,2.0609,14.4927,3.0646,3.0646,3.6221,2.1516,1.2225,2.335,11.0119,-3137.739,2.9845,6.7099,5.3888,7.5349
Egan-Jones Ratings Company,"ASBURY AUTOMOTIVE GROUP, INC",BBB-,2015-07-22,1144980,1,5500.0,Shops,ABG,1.3289,0.5255,2.3724,16.4202,4.2381,4.2381,4.883,3.0985,2.045,2.8248,20.6074,23.1828,5.3532,9.7785,2.2873,1.6507
Moody's Investors Service,"OSI Restaurant Partners, LLC",BB+,2015-07-21,874691,0,5812.0,Shops,OSI,2.0552,0.0145,0.0195,33.9545,9.6126,9.6126,15.7675,9.2729,6.7993,1.0223,11.1986,15.0395,6.951,11.0363,-1.1538,0.7535
Fitch Ratings,eBay Inc.,BBB,2015-07-20,1065088,1,7370.0,BusEq,EBAY,1.5134,0.254,0.3832,81.0808,28.1684,28.1684,35.9272,28.6121,0.5233,0.1948,-4.3454,-5.7277,-1.9166,-3.2418,0.7337,0.7529
Moody's Investors Service,"Diamondback Energy, Inc.",B,2015-07-17,1539838,0,1311.0,Enrgy,FANG,0.9437,0.2533,0.3393,88.1642,42.9014,42.9014,77.6248,61.518,39.0857,0.1601,9.8715,9.8715,6.3309,7.3709,3.0002,-0.11
Moody's Investors Service,JetBlue Airways Corp.,BBB-,2015-07-15,1158463,1,4512.0,Other,JBLU,0.5635,0.4979,1.2113,49.2005,7.8662,7.8662,13.4902,5.1277,3.0877,0.7403,7.8725,7.8725,2.2857,3.9529,0.1782,0.5935
Moody's Investors Service,"Gap, Inc. (The)",BBB,2015-07-14,39911,1,5651.0,Shops,GPS,1.9324,0.3087,0.4536,38.2659,12.6742,12.6742,15.7165,12.2483,7.6787,2.1372,42.3064,42.3064,16.4109,29.2468,1.1876,1.2746
Moody's Investors Service,"Wendy's International, LLC",CCC+,2015-07-10,30697,0,5812.0,Shops,WEN,1.6522,0.4464,0.8373,32.1949,12.1385,12.1385,20.1375,9.6342,6.0763,0.483,6.7784,-25.5152,2.8138,3.7525,-0.15,-0.326
Egan-Jones Ratings Company,WPP PLC,A,2015-07-07,806968,1,7311.0,Other,WPP,0.9936,0.3457,0.6118,87.3006,13.0741,13.0741,16.4855,12.5936,9.3435,0.4309,14.7123,-53.4935,4.3041,9.6266,2.5821,2.8659
Egan-Jones Ratings Company,SHAW COMMUNICATIONS INC. CLASS,BBB,2015-07-02,932872,1,4841.0,Telcm,SJR,0.9549,0.4872,0.95,60.0841,27.4568,27.4568,42.1105,22.8009,16.9242,0.3955,16.0192,-26.7274,5.9688,8.2151,0.5096,0.3347
Moody's Investors Service,Ecolab Inc.,BBB+,2015-07-01,31462,1,2842.0,Chems,ECL,1.3467,0.4492,0.9319,45.9671,11.7751,11.7751,17.9335,9.796,7.3023,0.6749,13.1401,-22.9688,4.9581,7.2371,1.0893,0.9565
Standard & Poor's Ratings Services,Sysco Corp.,A,2015-07-01,96021,1,5140.0,Shops,SYY,1.2228,0.3016,1.3919,17.5665,2.5254,2.5254,3.7188,2.0709,1.4108,2.7061,13.056,21.8328,3.8177,9.118,0.0769,0.0512
Egan-Jones Ratings Company,NATIONAL GRID PLC,A-,2015-07-01,1004315,1,4911.0,Utils,NGG,0.8179,0.6565,2.1639,24.8668,24.8668,24.8668,34.6951,17.2883,13.282,0.2759,16.7947,33.3665,3.6505,5.7695,2.3471,2.0159
Moody's Investors Service,Murphy Oil USA Inc.,BB,2015-06-30,717423,0,1311.0,Enrgy,MUR,1.0883,0.2546,0.3447,100.0,31.1853,31.1853,61.4028,27.3221,20.8433,0.3078,10.3323,10.3809,5.0723,7.7013,2.0079,1.2404
Standard & Poor's Ratings Services,Compass Minerals International Inc.,BB+,2015-06-26,1227654,0,1400.0,Other,CMP,2.9562,0.4878,0.9584,32.8577,24.2495,24.2495,30.425,22.7524,16.8733,0.7833,33.3384,45.5001,13.3093,17.0755,7.2333,3.505
Moody's Investors Service,Baidu Inc.,A-,2015-06-22,1329099,1,7370.0,BusEq,BIDU,3.2481,0.3093,0.4918,61.4994,26.1023,26.1023,34.2004,29.5084,26.8837,0.4922,23.2715,38.723,12.285,16.0741,1.7102,0.8039
Standard & Poor's Ratings Services,Endo International PLC,B,2015-06-19,1593034,0,2834.0,Hlth,ENDP,1.6147,0.63,1.7675,48.2713,13.7138,13.7138,28.8665,4.1952,-30.2988,0.2199,2.5582,-2.1833,0.5692,0.9465,-0.3361,-0.0584
Fitch Ratings,Archer Daniels Midland Company,A,2015-06-17,7084,1,2070.0,NoDur,ADM,1.6682,0.2197,0.2883,5.8718,3.4913,3.4913,4.5923,3.8546,2.7684,1.8456,11.4773,13.8749,5.1208,8.9554,-0.3473,-0.333
Moody's Investors Service,"WEC Energy Group, Inc.",A-,2015-06-08,783325,1,4931.0,Utils,WEC,1.0366,0.5058,1.2297,59.5685,23.9013,23.9013,32.6643,20.281,12.7772,0.306,13.6688,15.1407,3.9176,6.7072,0.3219,0.1751
Moody's Investors Service,Colfax Corporation,BB,2015-06-05,1420800,0,3540.0,Manuf,CFX,1.6204,0.3129,0.4584,31.9787,8.8562,8.8562,12.6344,7.7468,8.0049,0.6413,12.5363,-74.4951,5.8278,8.6132,-0.4637,-0.44
Fitch Ratings,"Mohawk Industries, Inc.",BBB,2015-06-03,851968,1,2273.0,NoDur,MHK,2.3362,0.323,0.5056,26.1379,7.4425,7.4425,11.6455,6.0632,4.7462,0.8652,8.2139,19.0983,4.3228,5.5608,-1.2146,-3.279
Moody's Investors Service,TriMas Company LLC,BB-,2015-06-03,842633,0,3460.0,Manuf,TRS,1.7258,0.507,1.068,26.7114,9.7656,9.7656,14.2038,7.844,7.7167,0.5459,7.939,-28.0997,2.8848,3.9139,0.6095,-7.7711
Egan-Jones Ratings Company,DEVON ENERGY CORPORATION,BBB,2015-06-02,1090012,1,1311.0,Enrgy,DVN,1.0949,0.2718,0.4275,100.0,22.7638,22.7638,39.2771,19.6676,7.7866,0.4076,6.4197,8.439,3.3395,4.675,1.2712,-3.4269
Moody's Investors Service,Pinnacle West Capital Corporation,A-,2015-06-02,764622,1,4911.0,Utils,PNW,0.6243,0.3995,0.7828,66.2098,23.2339,23.2339,38.6205,18.4556,11.3871,0.2444,9.3757,9.3757,2.9652,5.63,-0.5176,0.2756
Fitch Ratings,Eli Lilly and Company,A,2015-05-26,59478,1,2834.0,Hlth,LLY,1.4697,0.1923,0.2955,78.7649,23.2353,23.2353,29.4898,25.4804,20.269,0.6557,26.5568,35.1987,13.2907,21.4496,0.539,0.562
Egan-Jones Ratings Company,APACHE CORPORATION,BBB,2015-05-26,6769,1,1311.0,Enrgy,APA,1.7508,0.2855,0.3997,97.6203,-59.5363,-59.5363,-20.0837,-59.5363,-72.8731,0.205,-22.4331,-22.4331,-11.2811,-16.0276,-3.5027,-8.0502
Fitch Ratings,Companhia de Saneamento Basico do Estado de Sao Paulo (SABESP),BB,2015-05-20,1170858,0,4941.0,Utils,SBS,0.9238,0.4186,0.8107,31.9054,17.0398,17.0398,25.9977,11.3691,8.0528,0.3694,6.7871,-7.1241,2.9747,3.9461,-0.3436,-0.3786
Moody's Investors Service,Emerson Electric Company,A,2015-05-18,32604,1,3823.0,BusEq,EMR,1.2854,0.2593,0.5925,43.7715,20.2899,20.2899,23.4986,17.9947,12.1074,0.7335,22.0124,172.6852,9.2567,16.3048,0.1959,0.2092
Egan-Jones Ratings Company,MOSAIC COMPANY,A,2015-05-15,1285785,1,2870.0,Chems,MOS,3.2664,0.2606,0.3575,21.2748,14.4857,14.4857,23.7837,13.4422,11.3585,0.4953,9.6114,11.5592,5.6358,7.1069,3.4881,2.9102
Egan-Jones Ratings Company,KRAFT HEINZ COMPANY,BBB-,2015-05-14,1637459,1,2030.0,NoDur,KHC,1.5896,0.4604,0.8532,30.0037,14.3564,14.3564,19.154,7.3521,-0.5768,0.2987,9.1603,-5.3799,1.8375,2.3161,1.373,1.5499
Moody's Investors Service,"Verisk Analytics, Inc.",BBB-,2015-05-11,1442145,1,6411.0,Money,VRSK,0.4985,0.8391,6.8087,63.9438,44.1828,44.1828,54.3917,39.3054,27.9505,0.6102,167.7383,-25.2392,15.0938,26.9834,-0.0489,-0.0696
Moody's Investors Service,Boston Scientific Corporation,BBB-,2015-05-07,885725,1,3845.0,Hlth,BSX,1.6508,0.3932,0.6484,69.5646,1.68,1.68,17.9896,-3.1219,-1.694,0.4311,-1.8504,2.3707,-0.7302,-1.1229,-0.0823,-0.0761
Standard & Poor's Ratings Services,Wendy's International Inc.,CCC+,2015-05-07,30697,0,5812.0,Shops,WEN,1.6522,0.4464,0.8373,32.1949,12.1385,12.1385,20.1375,9.6342,6.0763,0.483,6.7784,-25.5152,2.8138,3.7525,-0.15,-0.326
Moody's Investors Service,"National Air Cargo Holdings, Inc.",CCC,2015-05-07,1004315,0,4911.0,Utils,NGG,0.8179,0.6565,2.1639,24.8668,24.8668,24.8668,34.6951,17.2883,13.282,0.2759,16.7947,33.3665,3.6505,5.7695,2.3471,2.0159
Moody's Investors Service,"Becton, Dickinson and Company",BBB,2015-05-05,10795,1,3841.0,Hlth,BDX,2.7432,0.4272,0.7859,50.9235,19.0149,19.0149,25.669,18.0204,14.0303,0.6786,23.4514,36.9966,9.5204,13.4339,0.2114,-0.1396
Fitch Ratings,Bristol-Myers Squibb Company,A-,2015-04-30,14272,1,2834.0,Hlth,BMY,1.7265,0.3258,0.5227,75.2377,14.9947,14.9947,17.9356,14.9947,12.6204,0.4705,13.542,32.71,6.012,9.1294,-0.248,-0.2398
Egan-Jones Ratings Company,"INTREPID POTASH, INC.",BBB,2015-04-24,1421461,1,1400.0,Other,IPI,4.27,0.1367,0.1583,10.2352,3.8451,3.8451,23.5708,2.6343,2.3785,0.3517,1.0304,1.0304,0.8366,0.8896,8.2501,32.4954
Fitch Ratings,Anheuser Busch InBev NV/SA,A,2015-04-24,1668717,1,2082.0,NoDur,BUD,0.6815,0.4457,0.9422,60.147,31.938,31.938,39.0625,29.3245,19.5823,0.3302,20.8305,-24.3452,7.9284,11.546,0.0925,-0.1941
Moody's Investors Service,"TTM Technologies, Inc.",BB,2015-04-23,1116942,0,3672.0,BusEq,TTMI,1.7576,0.4037,0.8135,15.9217,5.0524,5.0524,13.0861,2.9069,1.5989,0.8175,3.3877,3.5902,1.4277,2.02,-1.3731,-0.1344
Moody's Investors Service,Southern Copper Corporation,BBB,2015-04-22,1001838,1,1000.0,Other,SCCO,2.0735,0.4055,0.7163,50.9218,38.5766,38.5766,46.2654,35.7413,23.0316,0.508,22.9226,23.4185,11.7423,13.6277,-0.5689,-0.3949
Standard & Poor's Ratings Services,Teva Pharmaceutical Industries Ltd.,BBB+,2015-04-21,818686,1,2834.0,Hlth,TEVA,1.1715,0.2684,0.4422,54.5383,22.6963,22.6963,30.1352,17.9459,15.0701,0.4367,13.0251,-538.4071,6.5532,9.5298,2.1673,2.3059
Standard & Poor's Ratings Services,Michael Baker International LLC,B+,2015-04-20,9263,0,8711.0,Other,BKR,2.5976,0.1728,0.2207,19.5715,11.6452,11.6452,19.0339,10.7002,7.0018,0.8517,9.2419,14.6236,6.0048,7.6447,-0.3927,0.1942
Moody's Investors Service,Gulfport Energy Corporation,B,2015-04-16,874499,0,1311.0,Enrgy,GPOR,0.8235,0.2345,0.3064,88.6402,33.6374,33.6374,73.4942,59.7446,36.8839,0.1853,10.774,10.774,6.8353,8.2476,2.3225,-2.7904
